latitude,longitude,chainage_km,elevation_m,slope_deg,aspect_deg,twi,lithology,daily_rainfall_mm,api_11,soil_moisture,pore_pressure_kpa,factor_of_safety,risk_level
25.78641,91.9194,43.67,494.0,43.81,50.8,8.12,Weathered Regolith / Phyllite,35.5,145.1,0.561,16.67,0.72,3
25.91112,91.83907,56.02,970.5,34.12,206.9,8.34,Shillong Quartzite,21.3,80.1,0.368,9.84,1.168,2
25.7628,91.90974,66.38,1292.8,32.24,217.3,6.54,Granite Gneiss,9.8,75.8,0.36,8.67,1.274,1
25.91571,91.94285,52.3,834.9,46.67,247.3,7.7,Colluvial Debris,5.5,75.1,0.361,9.06,0.88,3
25.83034,91.90873,54.46,991.8,36.69,141.7,6.69,Weathered Regolith / Phyllite,5.5,117.4,0.385,13.15,0.989,3
25.82136,91.86311,42.11,546.9,30.12,278.6,7.38,Shillong Quartzite,54.7,165.4,0.589,18.53,1.047,3
25.69481,91.88508,48.34,707.2,38.51,350.8,7.69,Weathered Regolith / Phyllite,57.8,176.6,0.513,19.84,0.747,3
25.88812,91.90394,49.74,765.9,40.88,97.6,6.34,Weathered Regolith / Phyllite,17.5,73.9,0.363,8.39,1.015,2
25.76542,91.88637,68.35,1411.2,29.9,253.1,10.01,Shillong Quartzite,3.1,155.5,0.422,18.52,1.055,3
25.6938,91.83559,48.48,684.6,38.59,334.2,6.71,Weathered Regolith / Phyllite,60.4,131.5,0.461,14.66,0.893,3
25.6534,91.86057,53.83,960.6,42.36,247.1,8.39,Weathered Regolith / Phyllite,18.7,123.3,0.451,14.46,0.811,3
25.80113,91.92431,60.14,1157.7,46.13,245.2,8.4,Weathered Regolith / Phyllite,16.2,114.7,0.458,13.55,0.764,3
25.7924,91.93198,44.87,579.7,50.37,80.6,9.3,Weathered Regolith / Phyllite,104.1,182.3,0.639,21.09,0.657,3
25.84423,91.83785,54.59,902.1,38.72,192.6,7.6,Shillong Quartzite,12.7,133.7,0.471,15.25,0.873,3
25.89037,91.94381,62.16,1169.4,42.19,202.5,8.69,Weathered Regolith / Phyllite,20.9,75.6,0.297,9.51,0.954,3
25.67144,91.86275,66.01,1323.7,36.03,252.0,9.32,Shillong Quartzite,26.0,99.6,0.381,12.31,1.033,2
25.8475,91.9061,58.79,1056.2,42.66,358.9,6.6,Weathered Regolith / Phyllite,17.6,71.3,0.346,8.22,0.98,3
25.7006,91.91774,60.07,1148.1,47.38,12.1,7.43,Shillong Quartzite,63.5,111.3,0.431,12.79,0.764,3
25.88171,91.92555,43.79,551.8,47.64,23.5,5.78,Colluvial Debris,154.4,173.9,0.493,18.79,0.648,3
25.87115,91.94295,68.37,1354.9,46.53,28.1,7.82,Weathered Regolith / Phyllite,24.2,112.8,0.408,13.11,0.769,3
25.79601,91.86068,43.98,493.3,48.62,267.5,7.65,Shillong Quartzite,125.2,179.3,0.553,20.11,0.651,3
25.84177,91.93161,63.24,1253.0,39.37,49.1,6.85,Shillong Quartzite,39.2,167.8,0.541,18.56,0.762,3
25.73487,91.83712,47.94,631.8,32.78,224.1,8.78,Shillong Quartzite,112.0,177.7,0.595,20.39,0.893,3
25.77722,91.91166,68.01,1366.3,38.22,116.9,5.93,Weathered Regolith / Phyllite,5.9,75.9,0.315,8.43,1.082,2
25.87184,91.91646,61.6,1138.4,41.79,164.6,8.48,Shillong Quartzite,45.2,133.4,0.516,15.57,0.792,3
25.774,91.9081,62.61,1142.0,42.47,77.6,5.68,Weathered Regolith / Phyllite,5.7,93.6,0.416,10.22,0.928,3
25.74661,91.8528,46.57,642.4,34.9,311.8,8.32,Weathered Regolith / Phyllite,27.5,133.3,0.39,15.49,0.973,3
25.78344,91.9335,53.29,860.2,28.8,211.0,6.6,Shillong Quartzite,257.1,336.7,0.85,24.0,0.92,3
25.87363,91.84195,58.53,1023.2,40.69,340.0,6.98,Weathered Regolith / Phyllite,20.7,75.1,0.354,8.77,1.009,2
25.74051,91.82697,63.1,1291.9,45.58,206.9,8.11,Shillong Quartzite,5.8,96.6,0.453,11.51,0.83,3
25.69692,91.91327,43.12,411.9,38.43,44.6,7.16,Shillong Quartzite,10.8,89.3,0.328,10.35,1.021,2
25.84224,91.88181,68.87,1375.9,51.93,61.5,7.35,Granite Gneiss,136.9,262.8,0.689,24.0,0.665,3
25.87301,91.93038,66.71,1311.7,44.81,356.1,8.77,Weathered Regolith / Phyllite,12.1,131.6,0.478,15.49,0.733,3
25.67717,91.86984,48.11,629.5,42.99,261.2,5.86,Colluvial Debris,36.0,171.5,0.517,18.56,0.683,3
25.71477,91.84188,64.68,1354.2,32.89,17.7,8.82,Shillong Quartzite,42.1,115.3,0.431,13.78,1.092,3
25.68833,91.92874,55.55,1034.1,25.53,253.4,6.65,Weathered Regolith / Phyllite,19.5,117.9,0.41,13.19,1.451,1
25.74394,91.89136,53.85,857.5,44.3,148.4,6.31,Weathered Regolith / Phyllite,42.8,204.0,0.666,22.2,0.646,3
25.77159,91.8446,49.43,780.9,44.22,110.6,6.28,Shillong Quartzite,10.7,122.5,0.479,13.53,0.799,3
25.85218,91.91365,57.43,1033.9,36.29,55.5,9.78,Colluvial Debris,20.3,109.0,0.395,13.49,0.99,2
25.82581,91.88644,61.9,1232.6,42.0,302.4,6.65,Shillong Quartzite,32.5,75.5,0.406,8.68,0.981,2
25.81765,91.89856,52.33,827.2,45.41,23.0,8.66,Shillong Quartzite,5.2,89.7,0.38,11.0,0.848,3
25.74514,91.87992,58.88,1077.9,28.09,104.3,10.02,Weathered Regolith / Phyllite,121.8,292.7,0.837,24.0,0.948,3
25.87719,91.92773,60.98,1190.4,41.26,110.3,7.38,Weathered Regolith / Phyllite,29.6,117.3,0.412,13.42,0.864,3
25.77725,91.92784,61.33,1196.7,41.21,57.9,8.03,Weathered Regolith / Phyllite,29.8,146.2,0.472,16.75,0.771,3
25.91436,91.91222,41.56,460.6,34.46,182.9,8.66,Granite Gneiss,19.0,124.8,0.516,14.73,1.01,3
25.82122,91.8337,65.79,1265.0,44.01,4.2,7.31,Weathered Regolith / Phyllite,44.5,150.5,0.516,16.91,0.709,3
25.68409,91.92905,53.75,850.6,43.36,108.4,6.52,Weathered Regolith / Phyllite,18.4,95.6,0.399,10.76,0.894,3
25.83257,91.90723,47.87,601.6,27.68,336.1,8.04,Weathered Regolith / Phyllite,59.7,118.1,0.419,13.76,1.313,1
25.73778,91.91061,47.25,685.3,32.72,111.8,8.71,Colluvial Debris,37.3,137.0,0.492,16.04,1.029,3
25.83531,91.86719,54.49,915.7,43.26,129.8,8.35,Granite Gneiss,10.6,116.7,0.437,13.74,0.812,3
25.6688,91.93431,66.6,1342.7,38.97,170.3,6.96,Weathered Regolith / Phyllite,142.3,258.9,0.749,24.0,0.66,3
25.69722,91.9143,51.35,796.3,34.98,202.2,6.88,Colluvial Debris,30.8,108.4,0.484,12.26,1.067,2
25.88105,91.83464,62.49,1141.5,37.97,291.1,9.03,Weathered Regolith / Phyllite,63.0,181.2,0.584,20.86,0.731,3
25.71134,91.87301,42.9,514.2,44.77,68.5,5.75,Weathered Regolith / Phyllite,5.5,40.6,0.224,4.62,1.038,2
25.876,91.93523,54.28,924.1,33.32,313.8,8.59,Weathered Regolith / Phyllite,20.2,90.1,0.398,11.01,1.161,2
25.7254,91.82614,69.75,1406.5,40.53,272.7,5.92,Weathered Regolith / Phyllite,3.5,73.2,0.326,8.15,1.03,2
25.82358,91.94498,63.11,1207.8,41.31,260.2,8.59,Weathered Regolith / Phyllite,9.2,128.0,0.421,15.04,0.818,3
25.83742,91.90829,46.32,595.1,42.13,31.2,8.82,Shillong Quartzite,32.4,102.8,0.378,12.45,0.872,3
25.78842,91.90208,55.04,917.9,41.04,7.8,7.13,Shillong Quartzite,2.3,85.6,0.412,9.95,0.967,3
25.73243,91.85517,47.01,599.9,50.03,213.8,5.79,Shillong Quartzite,30.4,90.1,0.337,9.89,0.806,3
25.70741,91.85234,52.29,819.3,40.67,310.7,7.67,Shillong Quartzite,64.7,140.1,0.449,15.95,0.806,3
25.65896,91.94247,63.4,1284.2,41.33,210.4,7.12,Granite Gneiss,97.6,238.6,0.707,24.0,0.651,3
25.73207,91.85878,63.14,1189.7,45.94,76.8,7.31,Weathered Regolith / Phyllite,6.8,63.6,0.307,7.68,0.931,3
25.82635,91.92082,46.84,612.3,37.4,32.6,8.25,Shillong Quartzite,111.2,192.1,0.564,21.72,0.72,3
25.90334,91.87111,67.67,1343.6,47.18,251.9,6.59,Shillong Quartzite,73.0,156.1,0.56,17.22,0.647,3
25.88523,91.8381,57.78,1014.6,40.95,259.8,7.31,Colluvial Debris,2.7,75.3,0.329,8.92,0.998,2
25.85684,91.82139,51.4,870.6,37.86,62.1,8.55,Weathered Regolith / Phyllite,15.0,114.8,0.381,13.62,0.942,3
25.86288,91.89075,55.06,983.3,34.03,10.1,8.32,Weathered Regolith / Phyllite,70.5,130.2,0.478,15.16,1.011,3
25.82955,91.94685,58.15,1029.6,44.09,147.0,7.11,Shillong Quartzite,6.3,76.4,0.381,8.96,0.93,3
25.72028,91.86799,56.8,962.2,33.52,209.8,8.39,Granite Gneiss,76.0,125.3,0.474,14.67,1.043,3
25.89494,91.86644,54.59,840.3,42.4,254.2,8.34,Weathered Regolith / Phyllite,116.4,174.2,0.59,19.84,0.659,3
25.8311,91.86473,55.15,893.7,43.15,291.6,7.87,Shillong Quartzite,2.9,107.2,0.441,12.53,0.849,3
25.80132,91.88767,45.29,506.3,35.25,219.8,7.13,Weathered Regolith / Phyllite,156.9,327.6,0.85,24.0,0.71,3
25.67997,91.87729,64.38,1283.0,37.35,39.9,5.57,Colluvial Debris,11.1,80.3,0.338,8.76,1.097,2
25.7707,91.93439,56.25,1022.3,43.97,245.7,8.39,Weathered Regolith / Phyllite,9.3,94.2,0.36,11.37,0.865,3
25.7743,91.88572,43.93,522.6,45.75,354.3,8.39,Weathered Regolith / Phyllite,21.8,94.3,0.387,11.37,0.831,3
25.88343,91.88601,62.98,1219.8,47.71,326.0,7.97,Weathered Regolith / Phyllite,18.5,100.8,0.336,11.9,0.784,3
25.7976,91.83799,67.97,1335.5,42.88,313.8,6.06,Weathered Regolith / Phyllite,102.1,231.2,0.642,24.0,0.647,3
25.75271,91.94776,68.42,1317.1,50.13,108.8,7.6,Weathered Regolith / Phyllite,2.6,115.9,0.488,13.35,0.706,3
25.91374,91.8525,51.07,789.7,46.1,270.3,8.37,Granite Gneiss,45.4,152.4,0.551,17.55,0.652,3
25.67989,91.82954,44.07,557.6,38.64,306.4,7.49,Colluvial Debris,18.4,101.2,0.409,11.75,0.975,3
25.76409,91.90621,55.55,1012.5,43.98,244.2,6.66,Weathered Regolith / Phyllite,48.2,139.0,0.547,15.43,0.751,3
25.66135,91.8974,43.38,600.8,40.26,90.2,7.96,Shillong Quartzite,48.7,134.4,0.491,15.46,0.83,3
25.84977,91.87397,68.02,1369.5,48.01,343.4,8.32,Weathered Regolith / Phyllite,10.7,130.2,0.468,15.17,0.687,3
25.89788,91.87488,45.51,629.2,43.58,162.3,5.83,Weathered Regolith / Phyllite,109.5,294.0,0.773,24.0,0.646,3
25.72561,91.92206,47.58,678.0,30.28,46.7,8.35,Weathered Regolith / Phyllite,67.8,129.9,0.455,15.14,1.149,3
25.88175,91.84544,52.2,827.1,46.55,39.5,7.87,Weathered Regolith / Phyllite,40.0,188.6,0.634,21.18,0.647,3
25.7289,91.92663,51.49,800.8,45.5,233.1,7.81,Shillong Quartzite,126.2,208.0,0.66,23.23,0.646,3
25.89591,91.90434,63.84,1228.6,34.17,157.6,8.33,Weathered Regolith / Phyllite,161.0,330.1,0.85,24.0,0.74,3
25.85357,91.87447,53.69,875.1,38.64,34.0,8.12,Colluvial Debris,0.6,73.5,0.343,9.05,1.053,2
25.86732,91.87954,45.12,645.6,35.88,266.5,6.63,Shillong Quartzite,0.8,99.2,0.296,11.19,1.07,2
25.65486,91.85336,48.02,689.2,45.2,287.8,6.76,Granite Gneiss,20.9,97.5,0.41,11.07,0.85,3
25.90996,91.91777,55.27,1004.2,42.56,261.1,7.95,Colluvial Debris,2.8,118.4,0.343,13.76,0.826,3
25.8462,91.88667,44.42,518.9,41.04,72.8,5.64,Colluvial Debris,93.3,134.4,0.457,14.54,0.838,3
25.73228,91.86171,58.35,928.9,39.63,248.3,8.1,Shillong Quartzite,62.8,132.3,0.507,15.29,0.849,3
25.87394,91.89749,56.97,975.5,38.05,3.9,8.23,Shillong Quartzite,29.4,91.1,0.448,10.97,1.014,2
25.72601,91.94945,61.44,1117.0,43.41,109.8,6.84,Weathered Regolith / Phyllite,1.8,57.7,0.266,6.87,1.002,2
25.88564,91.87658,68.13,1324.8,30.41,143.6,8.35,Granite Gneiss,143.8,220.3,0.681,24.0,0.86,3
25.6804,91.93969,67.37,1409.9,30.79,300.7,8.17,Shillong Quartzite,13.0,89.9,0.441,10.83,1.266,1
25.84,91.86485,68.38,1339.9,40.2,140.5,7.03,Colluvial Debris,18.4,143.9,0.5,16.1,0.813,3
25.79599,91.82712,47.34,680.3,28.88,4.1,8.06,Weathered Regolith / Phyllite,5.2,60.2,0.288,7.62,1.458,1
25.67606,91.84655,43.95,618.7,43.34,126.8,8.79,Weathered Regolith / Phyllite,24.1,121.5,0.521,14.43,0.792,3
25.71531,91.87443,49.07,671.4,51.77,179.6,7.13,Weathered Regolith / Phyllite,162.6,270.1,0.814,24.0,0.664,3
25.65335,91.84855,66.85,1330.6,30.48,341.6,8.43,Granite Gneiss,82.4,159.9,0.534,18.36,1.038,3
25.77657,91.82003,69.16,1474.8,44.5,338.8,5.69,Weathered Regolith / Phyllite,77.1,142.0,0.431,15.36,0.743,3
25.73134,91.93895,65.78,1285.7,48.18,65.1,5.89,Shillong Quartzite,23.3,104.9,0.397,11.5,0.787,3
25.81156,91.9297,43.3,528.8,43.45,66.7,6.08,Weathered Regolith / Phyllite,28.9,136.6,0.451,14.94,0.775,3
25.73025,91.9165,68.42,1420.4,41.28,58.8,8.42,Weathered Regolith / Phyllite,4.2,62.8,0.249,8.04,1.016,2
25.73098,91.84182,52.7,851.5,45.77,284.0,7.13,Weathered Regolith / Phyllite,106.4,204.3,0.683,22.56,0.646,3
25.85066,91.83565,40.28,391.8,30.0,2.2,7.29,Shillong Quartzite,64.7,172.1,0.581,19.2,1.03,3
25.663,91.82879,53.27,833.3,44.21,45.8,8.23,Weathered Regolith / Phyllite,164.3,240.4,0.68,24.0,0.646,3
25.89378,91.91412,41.38,404.6,31.3,193.7,7.0,Shillong Quartzite,139.1,198.1,0.592,21.85,0.897,3
25.88011,91.94075,56.32,994.9,38.63,89.1,7.03,Colluvial Debris,113.7,190.1,0.58,21.02,0.71,3
25.83031,91.87597,50.16,729.2,38.94,33.2,7.6,Colluvial Debris,76.4,238.4,0.664,24.0,0.66,3
25.81017,91.83549,54.2,944.9,36.77,129.6,7.39,Shillong Quartzite,11.9,97.5,0.508,11.32,1.04,2
25.89092,91.88661,58.4,1107.4,34.7,98.7,8.15,Shillong Quartzite,5.8,112.9,0.4,13.26,1.046,3
25.70004,91.86535,66.06,1266.0,41.06,184.0,7.25,Weathered Regolith / Phyllite,79.7,179.5,0.562,19.97,0.684,3
25.67132,91.86873,59.86,1124.5,33.26,352.5,7.7,Colluvial Debris,17.3,115.5,0.407,13.35,1.092,3
25.71467,91.90077,53.02,938.1,36.38,44.7,8.86,Weathered Regolith / Phyllite,15.1,173.6,0.49,19.98,0.797,3
25.86454,91.91343,64.58,1226.2,29.54,134.2,9.2,Shillong Quartzite,8.7,139.6,0.438,16.52,1.136,3
25.65936,91.83438,67.17,1398.9,41.68,335.5,8.55,Weathered Regolith / Phyllite,62.2,179.5,0.617,20.49,0.656,3
25.80736,91.82463,43.59,548.2,41.85,315.7,8.67,Weathered Regolith / Phyllite,52.3,109.6,0.408,13.11,0.86,3
25.91877,91.94926,55.96,996.9,30.83,141.9,8.26,Weathered Regolith / Phyllite,14.4,109.5,0.437,12.94,1.197,2
25.88104,91.85025,48.54,668.5,33.85,251.6,8.34,Granite Gneiss,0.9,50.0,0.308,6.65,1.274,1
25.79079,91.827,41.41,525.6,40.03,31.6,7.89,Shillong Quartzite,16.6,150.4,0.529,17.13,0.787,3
25.66718,91.84468,60.06,1075.2,38.0,256.5,8.55,Shillong Quartzite,5.6,98.0,0.368,11.83,0.99,2
25.87447,91.82506,65.88,1331.5,52.4,350.2,7.44,Weathered Regolith / Phyllite,4.3,60.5,0.381,7.41,0.848,3
25.81172,91.87094,44.89,568.5,43.24,193.5,6.26,Granite Gneiss,14.0,103.2,0.444,11.47,0.877,3
25.68103,91.92431,64.37,1274.5,45.29,179.5,8.37,Weathered Regolith / Phyllite,2.9,54.5,0.319,7.13,0.958,3
25.67534,91.86436,65.6,1256.7,39.57,67.4,8.43,Weathered Regolith / Phyllite,88.4,161.0,0.544,18.48,0.76,3
25.8956,91.87774,67.43,1311.0,42.57,228.2,8.49,Shillong Quartzite,1.4,56.8,0.25,7.44,1.004,2
25.83068,91.90783,47.96,690.0,35.25,212.6,6.94,Colluvial Debris,14.4,101.4,0.436,11.55,1.079,2
25.87391,91.88616,67.12,1334.5,26.36,234.7,7.6,Weathered Regolith / Phyllite,5.0,66.4,0.321,8.1,1.582,1
25.88732,91.93199,49.62,720.6,48.98,9.4,6.84,Shillong Quartzite,32.7,134.3,0.443,15.01,0.676,3
25.80438,91.93258,56.57,1001.7,51.87,197.5,7.35,Shillong Quartzite,2.3,78.4,0.312,9.27,0.8,3
25.78971,91.82129,41.52,393.2,50.24,214.2,6.14,Colluvial Debris,22.2,110.0,0.461,12.15,0.739,3
25.76622,91.92115,41.32,494.4,47.34,74.7,7.17,Weathered Regolith / Phyllite,41.5,132.8,0.416,14.98,0.703,3
25.73558,91.8799,61.61,1161.2,25.73,75.0,7.28,Weathered Regolith / Phyllite,83.9,120.1,0.428,13.67,1.422,1
25.76734,91.94855,53.33,897.2,44.23,99.4,6.9,Weathered Regolith / Phyllite,33.6,66.0,0.332,7.78,0.96,3
25.85895,91.88282,47.69,690.2,25.72,256.2,8.82,Weathered Regolith / Phyllite,159.8,248.9,0.722,24.0,1.052,3
25.81252,91.9483,45.71,623.2,42.88,218.3,8.6,Weathered Regolith / Phyllite,149.1,227.4,0.697,24.0,0.647,3
25.89098,91.91809,60.1,1055.5,47.66,304.5,5.46,Colluvial Debris,36.8,143.8,0.543,15.46,0.684,3
25.76971,91.85232,40.01,447.0,44.47,106.4,7.75,Weathered Regolith / Phyllite,6.8,118.2,0.465,13.66,0.791,3
25.81391,91.88999,64.18,1257.1,46.53,328.3,5.62,Colluvial Debris,16.6,86.4,0.373,9.43,0.872,3
25.82045,91.94898,42.38,464.2,33.98,267.7,6.44,Weathered Regolith / Phyllite,105.2,172.5,0.542,18.9,0.899,3
25.80976,91.93148,45.74,596.1,29.1,142.2,8.67,Colluvial Debris,48.0,141.1,0.433,16.46,1.157,2
25.83971,91.83266,51.59,820.0,27.44,34.3,8.82,Shillong Quartzite,52.5,136.4,0.478,16.03,1.248,2
25.71411,91.91183,54.55,916.3,37.3,92.5,8.66,Weathered Regolith / Phyllite,55.2,109.9,0.407,13.14,0.971,3
25.78834,91.86493,50.65,796.6,34.53,344.4,7.87,Shillong Quartzite,27.1,113.9,0.452,13.25,1.052,3
25.67814,91.82091,49.62,802.9,43.53,111.7,8.59,Weathered Regolith / Phyllite,38.1,84.4,0.36,10.41,0.901,3
25.75382,91.87245,68.92,1370.6,43.7,118.8,6.53,Weathered Regolith / Phyllite,101.4,191.6,0.643,20.97,0.646,3
25.78167,91.85052,59.25,1103.7,34.98,68.3,7.18,Weathered Regolith / Phyllite,181.1,267.4,0.751,24.0,0.717,3
25.8261,91.92645,40.7,420.3,33.34,290.5,6.75,Weathered Regolith / Phyllite,9.2,74.6,0.322,8.62,1.233,2
25.90664,91.86385,52.91,897.4,43.94,99.2,8.38,Shillong Quartzite,25.0,98.2,0.413,11.79,0.854,3
25.81218,91.92758,66.25,1383.8,31.98,118.9,7.22,Granite Gneiss,9.3,113.6,0.434,12.95,1.151,2
25.85077,91.82008,49.04,724.4,47.29,149.2,6.35,Weathered Regolith / Phyllite,3.3,91.1,0.396,10.22,0.837,3
25.78669,91.86002,42.84,524.1,33.15,156.1,8.3,Colluvial Debris,23.5,73.8,0.337,9.16,1.224,2
25.82121,91.85135,62.75,1244.9,46.1,148.1,5.95,Colluvial Debris,12.2,95.3,0.391,10.51,0.849,3
25.66915,91.85036,58.18,1076.2,45.84,181.3,5.72,Weathered Regolith / Phyllite,24.5,163.3,0.527,17.64,0.654,3
25.71869,91.82886,57.11,1049.1,36.96,293.2,6.46,Weathered Regolith / Phyllite,22.9,140.2,0.494,15.48,0.913,3
25.7477,91.84433,41.61,444.3,41.83,294.9,5.41,Weathered Regolith / Phyllite,21.9,132.4,0.521,14.24,0.829,3
25.77757,91.89222,44.21,526.8,48.17,287.4,7.96,Shillong Quartzite,131.2,167.1,0.527,18.94,0.65,3
25.66233,91.85788,58.68,1008.2,44.26,36.4,7.75,Weathered Regolith / Phyllite,16.2,79.4,0.33,9.54,0.91,3
25.68781,91.87426,46.23,610.4,39.4,287.9,6.87,Weathered Regolith / Phyllite,178.6,256.5,0.757,24.0,0.658,3
25.72474,91.86899,55.12,925.9,44.5,43.3,6.78,Shillong Quartzite,113.7,252.6,0.728,24.0,0.646,3
25.91231,91.93387,56.35,966.4,31.75,44.9,8.86,Shillong Quartzite,16.4,117.9,0.496,14.07,1.125,3
25.73946,91.93769,48.51,717.4,41.96,341.2,7.68,Weathered Regolith / Phyllite,19.1,67.0,0.355,8.19,0.996,2
25.78015,91.88408,68.45,1416.6,38.78,295.0,8.29,Colluvial Debris,55.6,160.8,0.568,18.4,0.781,3
25.70295,91.86292,65.27,1282.0,30.85,198.9,7.96,Shillong Quartzite,29.8,117.8,0.477,13.7,1.172,2
25.81491,91.83388,61.67,1172.4,48.65,315.0,6.65,Weathered Regolith / Phyllite,149.3,269.7,0.747,24.0,0.651,3
25.72578,91.94394,42.34,515.0,44.29,356.2,9.13,Shillong Quartzite,185.1,283.9,0.809,24.0,0.646,3
25.70589,91.82783,43.18,479.5,38.07,219.8,7.98,Weathered Regolith / Phyllite,50.0,161.8,0.563,18.39,0.799,3
25.78947,91.85869,54.78,954.7,44.38,220.6,6.33,Shillong Quartzite,39.2,154.1,0.519,16.91,0.702,3
25.65149,91.85875,44.82,544.3,46.99,271.6,7.25,Weathered Regolith / Phyllite,17.6,102.1,0.369,11.74,0.8,3
25.65207,91.86165,69.35,1484.7,26.92,83.6,7.77,Weathered Regolith / Phyllite,39.7,104.5,0.447,12.21,1.407,1
25.70915,91.84136,44.76,573.1,39.16,60.2,6.89,Weathered Regolith / Phyllite,18.2,95.3,0.383,10.89,0.987,2
25.65991,91.92181,54.62,914.4,50.3,273.4,8.66,Weathered Regolith / Phyllite,37.4,121.9,0.46,14.41,0.674,3
25.67917,91.83592,50.92,710.7,47.84,124.2,8.52,Shillong Quartzite,59.4,148.3,0.529,17.16,0.649,3
25.74149,91.90254,59.18,1097.7,30.06,48.6,7.17,Shillong Quartzite,61.9,110.4,0.483,12.6,1.24,2
25.8667,91.8361,43.87,539.3,49.43,113.4,7.0,Weathered Regolith / Phyllite,17.0,72.8,0.348,8.54,0.853,3
25.80445,91.82917,52.91,858.8,41.49,129.1,8.36,Weathered Regolith / Phyllite,54.9,123.1,0.37,14.42,0.831,3
25.78842,91.93823,48.24,684.7,35.28,347.5,7.01,Granite Gneiss,3.0,70.7,0.343,8.32,1.174,2
25.72924,91.84472,66.63,1357.1,29.8,251.3,8.36,Weathered Regolith / Phyllite,3.0,129.8,0.477,15.14,1.169,2
25.90157,91.92676,41.22,475.6,40.49,191.1,8.23,Weathered Regolith / Phyllite,22.3,104.6,0.343,12.4,0.911,3
25.75719,91.8908,67.41,1378.8,39.24,348.8,8.16,Shillong Quartzite,29.5,82.6,0.421,10.04,1.009,2
25.67352,91.83012,64.99,1327.3,33.24,325.1,8.51,Granite Gneiss,4.6,74.8,0.239,9.35,1.215,2
25.81661,91.94421,48.93,683.7,36.89,184.3,8.38,Granite Gneiss,17.9,89.2,0.4,10.83,1.051,2
25.68074,91.8521,63.68,1205.0,38.07,326.0,9.3,Granite Gneiss,128.6,229.8,0.624,24.0,0.665,3
25.74321,91.93175,40.94,449.0,38.73,145.5,7.36,Weathered Regolith / Phyllite,25.8,85.0,0.41,9.98,1.024,2
25.787,91.84195,69.01,1441.7,24.73,83.0,9.38,Granite Gneiss,54.1,144.4,0.52,17.09,1.356,1
25.88604,91.93101,55.8,973.6,45.33,83.8,5.53,Weathered Regolith / Phyllite,37.5,106.3,0.473,11.5,0.835,3
25.78326,91.82172,49.1,666.9,49.35,238.4,6.8,Weathered Regolith / Phyllite,13.3,139.2,0.507,15.51,0.656,3
25.83961,91.88653,50.88,732.6,43.14,180.4,5.85,Shillong Quartzite,142.3,220.4,0.679,23.75,0.647,3
25.91806,91.92003,41.99,462.3,45.88,237.2,7.92,Shillong Quartzite,30.4,89.0,0.363,10.62,0.85,3
25.6855,91.94152,69.68,1367.2,26.28,247.0,6.85,Weathered Regolith / Phyllite,47.3,121.5,0.378,13.65,1.391,1
25.72418,91.9382,41.18,451.7,34.08,8.0,8.88,Weathered Regolith / Phyllite,31.0,74.0,0.43,9.42,1.182,2
25.75654,91.92655,59.65,1084.7,43.2,19.5,8.0,Granite Gneiss,127.4,195.8,0.591,22.0,0.647,3
25.76389,91.93546,53.28,828.3,39.56,191.8,5.8,Colluvial Debris,48.2,87.1,0.385,9.58,1.014,2
25.76098,91.8459,68.47,1374.3,46.19,68.8,8.07,Shillong Quartzite,20.5,125.0,0.422,14.51,0.736,3
25.89505,91.85694,47.38,662.7,36.51,227.7,8.85,Weathered Regolith / Phyllite,12.8,100.7,0.359,12.24,1.021,2
25.84279,91.85757,55.96,899.0,31.85,198.8,8.45,Granite Gneiss,32.1,97.7,0.397,11.76,1.193,2
25.81413,91.86902,54.47,882.3,27.7,210.9,6.27,Granite Gneiss,25.0,111.6,0.442,12.36,1.359,1
25.73353,91.87113,61.09,1127.5,49.84,108.9,8.36,Shillong Quartzite,109.9,320.0,0.85,24.0,0.655,3
25.87242,91.89079,42.04,459.4,47.99,230.3,8.05,Weathered Regolith / Phyllite,112.5,244.0,0.757,24.0,0.649,3
25.90787,91.84078,45.81,592.6,32.18,298.6,7.7,Weathered Regolith / Phyllite,15.7,86.2,0.381,10.24,1.228,2
25.87172,91.90986,46.44,679.7,41.38,359.3,7.21,Weathered Regolith / Phyllite,22.9,123.8,0.45,14.04,0.844,3
25.65042,91.84178,62.14,1213.0,40.95,301.8,7.66,Weathered Regolith / Phyllite,51.2,132.0,0.484,15.09,0.824,3
25.82183,91.86034,45.67,572.9,34.08,200.7,8.96,Weathered Regolith / Phyllite,40.3,170.3,0.544,19.68,0.873,3
25.66381,91.88543,57.2,960.7,35.0,69.6,7.19,Shillong Quartzite,3.5,97.0,0.404,11.18,1.099,2
25.71955,91.92354,46.46,609.5,37.87,245.3,6.4,Weathered Regolith / Phyllite,111.3,205.1,0.599,22.35,0.69,3
25.66607,91.91613,65.85,1353.8,48.06,337.6,8.45,Granite Gneiss,0.8,74.6,0.322,9.31,0.851,3
25.81302,91.90392,68.27,1304.2,49.16,76.3,5.44,Weathered Regolith / Phyllite,0.2,60.8,0.312,6.64,0.91,3
25.83538,91.84025,55.55,947.8,49.02,92.2,8.6,Shillong Quartzite,7.1,99.0,0.411,11.96,0.762,3
25.68091,91.89112,50.57,757.6,40.65,53.6,7.17,Granite Gneiss,45.0,125.8,0.452,14.24,0.855,3
25.75364,91.83137,47.02,693.7,35.28,265.2,7.93,Shillong Quartzite,65.8,111.6,0.433,13.04,1.034,3
